_id,kitchenName,itemList[0].itemName,itemList[0].itemType,itemList[0].itemDescription,packageName,orderNo,addOns[0].addOnName,addOns[1].addOnName,addOns[2].addOnName,addOns[3].addOnName,addOns[0].count,addOns[1].count,addOns[2].count,addOns[3].count,beforePackingImageUrl,afterPackingImageUrl,sop_ground_truth,processed_at,processing_version,has_valid_food_sop
695d151d0fa3cb1d3b5b702f,K3C Kitchen,Classic Thali - Monthly,Veg,"3 Chapati, 1 Veg Curry, Dal, Cut Salad",Classic Thali - Monthly,70000007798,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/9bbd81c7140641e4a071d35413d1caab.jpg,https://api.mealawe.com/images/d6b1632ec882483fa0bd89452aa7f8e8.jpg,"{'packageName': 'Classic Thali - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6965103795660405bfb29009,Joe's Kitchen,Deluxe - Monthly,Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe - Monthly,70000010139,1 Chapati Extra,None,None,None,1.0,0.0,0.0,0.0,https://api.mealawe.com/images/9bb9ba5ce69e4a5b9bcf764385aff944.jpg,https://api.mealawe.com/images/ce8e2574851147ee9d9d215e88e357eb.jpg,"{'packageName': 'Deluxe - Monthly', 'sop_ground_truth': {'Chapati': 4, 'Veg curry': 1, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
69383d3b602fa45dddf04c66,Shero Home Food one,Deluxe - 3 Months Plan,Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe - 3 Months Plan,20037972,1 Chapati Extra,None,None,None,1.0,0.0,0.0,0.0,https://api.mealawe.com/images/9ba7dca7f9d24db48b759aa095be89a2.jpg,https://api.mealawe.com/images/826801ad79c14223874dddbec935800d.jpg,"{'packageName': 'Deluxe - 3 Months Plan', 'sop_ground_truth': {'Chapati': 4, 'Veg curry': 1, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
69579361d47d907f9c276ec7,Home flavour kitchen,Deluxe - 3 Months Plan,Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe - 3 Months Plan,70000004741,1 Chapati Extra,2 Chapati Extra,Extra Sabzi,None,1.0,1.0,1.0,0.0,https://api.mealawe.com/images/9b9a08ac144d470190b5065ae66f2dc7.jpg,https://api.mealawe.com/images/03a2e229f8b6498d815382d3afe4b210.jpg,"{'packageName': 'Deluxe - 3 Months Plan', 'sop_ground_truth': {'Chapati': 6, 'Veg curry': 2, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6964fe940fa3cb1d3b5cdcb8,OYO BLR3220,7 Day Plan - Flexi,Veg,"3 Chapati/Roti, 2 Veg Curry/Dry, 1 Dal, 1 Steamed Rice, Cut Salad, Sweet",7 Day Plan - Flexi,70000010128,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/9b97ffe21f82428bacb859442ac411c5.jpg,https://api.mealawe.com/images/82689978e9534601b4e643ec7efc5b01.jpg,"{'packageName': '7 Day Plan - Flexi', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 2, 'Dal': 1, 'Steamed': 1, 'Rice': 1, 'Salad': 1, 'Sweet': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
696341f543e1b3559fabce12,Joe's Kitchen,Deluxe - Biweekly,Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe - Biweekly,70000009282,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/9b8c9d315e754b0d89ed545750275d8f.jpg,https://api.mealawe.com/images/cbd0f0848906482aa4fcb8cbd594c7fa.jpg,"{'packageName': 'Deluxe - Biweekly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
69380b80d7aa39588bb28a8c,Shero Home Food one,Classic Thali - Monthly,Veg,"3 Chapati, 1 Veg Curry, Dal, Cut Salad",Classic Thali - Monthly,20037848,Extra Sabzi,None,None,None,1.0,0.0,0.0,0.0,https://api.mealawe.com/images/9b888f5511a7416795db9b644154efe6.jpg,https://api.mealawe.com/images/9173a8320aa6488fb388a2b684888deb.jpg,"{'packageName': 'Classic Thali - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 2, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6958c1f8e8748c7fa257c69f,Mahika's Kitchen,Deluxe - Monthly,Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe - Monthly,70000005433,Extra Sabzi,None,None,None,1.0,0.0,0.0,0.0,https://api.mealawe.com/images/9b85726dbb2e46efa05b22351c947d52.jpg,https://api.mealawe.com/images/a1db823d04ee4158917e75d3e2a76007.jpg,"{'packageName': 'Deluxe - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 2, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6944bb8f38d970395e8bdcfc,Home Style Food,Special Thali - Monthly,Veg,"3 Chapati/Roti, 2 Veg Curry/Dry, 1 Dal, 1 Steamed Rice, Cut Salad, Sweet",Special Thali - Monthly,70000000467,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/9b739c5517bc4dd4bf26c76ca2481572.jpg,https://api.mealawe.com/images/16bfccb5761c477fae36ed4e639a3158.jpg,"{'packageName': 'Special Thali - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 2, 'Dal': 1, 'Steamed': 1, 'Rice': 1, 'Salad': 1, 'Sweet': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6970385a61743c1eddccab10,Yashada's Kitchen,Classic Thali - Biweekly,Veg,"3 Chapati, 1 Veg Curry, Dal, Cut Salad",Classic Thali - Biweekly,70000012755,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/9b50402fe1e841549f932d61f5068ec0.jpg,https://api.mealawe.com/images/cfbfef4676de4ef498b0c75b3ad65590.jpg,"{'packageName': 'Classic Thali - Biweekly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
694bc8fcb40ce845dfef1d8c,Yashada's Kitchen,Special Thali - Monthly,Veg,"3 Chapati/Roti, 2 Veg Curry/Dry, 1 Dal, 1 Steamed Rice, Cut Salad, Sweet",Special Thali - Monthly,70000002068,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/9b4c2c4a309040258ac48f4de575197e.jpg,https://api.mealawe.com/images/64258abbf36d41768880eb235550fe3d.jpg,"{'packageName': 'Special Thali - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 2, 'Dal': 1, 'Steamed': 1, 'Rice': 1, 'Salad': 1, 'Sweet': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
693fb3a98f4ef86384857ce7,Home flavour kitchen,Comfort Thali - Monthly,Veg,"1 Veg Curry, Rice, Dal, Cut Salad",Comfort Thali - Monthly,20039462,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/9b4b1f9e210f401898a446f9d3a6f17f.jpg,https://api.mealawe.com/images/83adeb10919d455b8c4171ecb10ce42a.jpg,"{'packageName': 'Comfort Thali - Monthly', 'sop_ground_truth': {'Veg curry': 1, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
696a3b9995660405bfb47a15,Home Style Food,Special Thali - Monthly,Veg,"3 Chapati/Roti, 2 Veg Curry/Dry, 1 Dal, 1 Steamed Rice, Cut Salad, Sweet",Special Thali - Monthly,70000011384,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/9b3e3f62a40844aa8863efa5416cf11d.jpg,https://api.mealawe.com/images/1997d0467fee41e4a4b2a6882ae404f0.jpg,"{'packageName': 'Special Thali - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 2, 'Dal': 1, 'Steamed': 1, 'Rice': 1, 'Salad': 1, 'Sweet': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
696a8d3295660405bfb4a77f,OYO BLR3220,3 Day Plan - Flexi,Veg,"3 Chapati/Roti, 2 Veg Curry/Dry, 1 Dal, 1 Steamed Rice, Cut Salad, Sweet",3 Day Plan - Flexi,70000011456,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/9b2b9ca4f63740a6963da7fb605c92fa.jpg,https://api.mealawe.com/images/c3f1be7fa8bb453c9f370a6300f89023.jpg,"{'packageName': '3 Day Plan - Flexi', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 2, 'Dal': 1, 'Steamed': 1, 'Rice': 1, 'Salad': 1, 'Sweet': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6964dfae43e1b3559fac220f,Shero Home Food one,Standard - Monthly,Veg,"3 Chapati, 1 Veg Curry, Cut Salad",Standard - Monthly,70000010028,1 Chapati Extra,None,None,None,1.0,0.0,0.0,0.0,https://api.mealawe.com/images/9b1cf81873d94c928a85b2641aec5a7d.jpg,https://api.mealawe.com/images/,"{'packageName': 'Standard - Monthly', 'sop_ground_truth': {'Chapati': 4, 'Veg curry': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6958bf77e6e4ad74e6249ae7,Mahika's Kitchen,Deluxe - Monthly,Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe - Monthly,70000005411,Extra Sabzi,None,None,None,1.0,0.0,0.0,0.0,https://api.mealawe.com/images/9b154b4aa64a4f239fbd05c67e1fc27f.jpg,https://api.mealawe.com/images/e29903c6fbd0414d948c8fd94fa469d3.jpg,"{'packageName': 'Deluxe - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 2, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
695f6adf5ce6a6559961ae37,RZ Homely Kitchen,Standard - Monthly,Veg,"3 Chapati, 1 Veg Curry, Cut Salad",Standard - Monthly,70000008489,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/9afadaf93a774daea1ea4705b10d5e3a.jpg,https://api.mealawe.com/images/cb78c192dd294f20bea3673348da1f60.jpg,"{'packageName': 'Standard - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
695bc5ee991b2c05bede1c95,OYO BLR3220,Standard Thali - Trial (3 Days),Veg,"3 Chapati, 1 Veg Curry, Cut Salad",Standard Thali - Trial (3 Days),70000007199,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/9adfa230cfd14d76a47f29516e1fc819.jpg,https://api.mealawe.com/images/6b57ed0459c14ac4986b42304222ebb2.jpg,"{'packageName': 'Standard Thali - Trial (3 Days)', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
695ce50b95660405bfb04ae8,Herb & Heal,Deluxe - Monthly,Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe - Monthly,70000007658,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/9ac8009674d545739d50b64dd334f727.jpg,https://api.mealawe.com/images/2e42bcf37fdd432c823daf590b63fd69.jpg,"{'packageName': 'Deluxe - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6957b3483880207b6a48a7a3,K3C Kitchen,Standard - Monthly,Veg,"3 Chapati, 1 Veg Curry, Cut Salad",Standard - Monthly,70000004938,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/9ac454bc4aeb49268f972c0205f28135.jpg,https://api.mealawe.com/images/a226db42e5aa4d77a539d1427e2737b0.jpg,"{'packageName': 'Standard - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
693815081031ec588539afb7,Mom's Menu,Rice Combo - Monthly,Veg,Rice Combos,Rice Combo - Monthly,20037877,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/9aba6f3a218946a5b68b9a59a9b92ba1.jpg,https://api.mealawe.com/images/d5b143f9411044ee8008d94539a8595d.jpg,"{'packageName': 'Rice Combo - Monthly', 'sop_ground_truth': {'Rice': 1, 'Veg Curry/Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6965103795660405bfb29012,Joe's Kitchen,Deluxe - Monthly,Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe - Monthly,70000010140,1 Chapati Extra,None,None,None,1.0,0.0,0.0,0.0,https://api.mealawe.com/images/9aae1723d3ab4bc48684a2532967d225.jpg,https://api.mealawe.com/images/dc53d344417145bfbf47ded0e3edfcda.jpg,"{'packageName': 'Deluxe - Monthly', 'sop_ground_truth': {'Chapati': 4, 'Veg curry': 1, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
69649b9a95660405bfb239f3,Febi cuisine,Comfort Thali - Monthly,Veg,"1 Veg Curry, Rice, Dal, Cut Salad",Comfort Thali - Monthly,70000009905,Extra Sabzi,None,None,None,1.0,0.0,0.0,0.0,https://api.mealawe.com/images/9aa97c3dfd7442aeaa4472cfcf0d7af9.jpg,https://api.mealawe.com/images/f6dd099d61aa4a488d60378c166872bd.jpg,"{'packageName': 'Comfort Thali - Monthly', 'sop_ground_truth': {'Veg curry': 2, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
696063728b0b451d41eeb8a3,RZ Homely Kitchen,14 Day Plan - Flexi,Veg,"3 Chapati/Roti, 2 Veg Curry/Dry, 1 Dal, 1 Steamed Rice, Cut Salad, Sweet",14 Day Plan - Flexi,70000008738,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/9a907613d83b4f579ad0322be08683b7.jpg,https://api.mealawe.com/images/eba953906384425789df88d2fa2d8e22.jpg,"{'packageName': '14 Day Plan - Flexi', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 2, 'Dal': 1, 'Steamed': 1, 'Rice': 1, 'Salad': 1, 'Sweet': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
69638a8195660405bfb1d248,K3C Kitchen,Classic Thali - Trial (3 Days),Veg,"3 Chapati, 1 Veg Curry, Dal, Cut Salad",Classic Thali - Trial (3 Days),70000009439,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/9a8a36fd4e3e4b71ac441a115e111fdf.jpg,https://api.mealawe.com/images/7cb0b33eb8a0411ca4ab92cc8f663b21.jpg,"{'packageName': 'Classic Thali - Trial (3 Days)', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
695cb7a043e1b3559faaa200,OYO BLR3220,Standard - Monthly,Veg,"3 Chapati, 1 Veg Curry, Cut Salad",Standard - Monthly,70000007431,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/9a65789819c44a64891026e4e38f05c5.jpg,https://api.mealawe.com/images/0e43c6ed417141299c2c86b035032caf.jpg,"{'packageName': 'Standard - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
696dc5e943e1b3559fadb2f6,Green wish kitchen,Classic Thali - Trial (3 Days),Veg,"3 Chapati, 1 Veg Curry, Dal, Cut Salad",Classic Thali - Trial (3 Days),70000012058,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/9a6015d55bba4215aba49ac4bbe8c7dc.jpg,https://api.mealawe.com/images/858d097de5ca4fa293d6aa666b764d78.jpg,"{'packageName': 'Classic Thali - Trial (3 Days)', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6958a5bee8748c7fa257b67d,Mahika's Kitchen,Special Thali - Monthly,Veg,"3 Chapati/Roti, 2 Veg Curry/Dry, 1 Dal, 1 Steamed Rice, Cut Salad, Sweet",Special Thali - Monthly,70000005261,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/9a5f3243a8634b00b4d460acb1686197.jpg,https://api.mealawe.com/images/6fc2b8dbd940410a9ce5b7215d435b77.jpg,"{'packageName': 'Special Thali - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 2, 'Dal': 1, 'Steamed': 1, 'Rice': 1, 'Salad': 1, 'Sweet': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
695caf725ce6a655996106ce,Pune Cloud Kitchen,Standard - Monthly,Veg,"3 Chapati, 1 Veg Curry, Cut Salad with Sweet",Standard - Monthly,70000007401,Extra Sabzi,Everyday Sweet,None,None,1.0,1.0,0.0,0.0,https://api.mealawe.com/images/9a5e705c8b824d4ca49e251abde22dc1.jpg,https://api.mealawe.com/images/875b9e0cd6044762bab684a34452fe37.jpg,"{'packageName': 'Standard - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 2, 'Salad': 1, 'With': 1, 'Sweet': 2}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6959ccc4d47d907f9c27e706,K3C Kitchen,Standard - Monthly,Veg,"3 Chapati, 1 Veg Curry, Cut Salad",Standard - Monthly,70000005923,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/9a5e3b06d6e44905a86a0757fb4ffab3.jpg,https://api.mealawe.com/images/8159f182090c40c9b6c8c979078c77df.jpg,"{'packageName': 'Standard - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6956137de8748c7fa25742aa,K3C Kitchen,Standard - Monthly,Veg,"3 Chapati, 1 Veg Curry, Cut Salad",Standard - Monthly,70000004084,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/9a56aa1184a2465b8e58835634b4f179.jpg,https://api.mealawe.com/images/b79bf42e71b24068b00e04dc35fe2c3a.jpg,"{'packageName': 'Standard - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
696f425295660405bfb6453f,Febi cuisine,Deluxe Thali - Trial (3 Days),Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe Thali - Trial (3 Days),70000012523,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/9a30ad04883e42ad85c2111353bde58b.jpg,https://api.mealawe.com/images/fa87724aefb7474a8d8826cc421717d5.jpg,"{'packageName': 'Deluxe Thali - Trial (3 Days)', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
695c8e3d5ce6a6559960f8bc,RZ Homely Kitchen,Standard - Monthly,Veg,"3 Chapati, 1 Veg Curry, Cut Salad",Standard - Monthly,70000007347,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/9a2eb6c4f43d4980a1baf9479406951c.jpg,https://api.mealawe.com/images/d096b8475bae45e3a26c7fa7bb4b3684.jpg,"{'packageName': 'Standard - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6974edc56492bf437ed7dfd0,Pune Cloud Kitchen,Deluxe - Monthly,Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe - Monthly,70000013406,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/9a2bbf730ba649ef9e35866e224628d0.jpg,https://api.mealawe.com/images/cd96af2dba684d019ff8a4cc17d0b107.jpg,"{'packageName': 'Deluxe - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
69469e2f3b56f74b563b1157,Pune Cloud Kitchen,Classic Thali - Monthly,Veg,"3 Chapati, 1 Veg Curry, Dal, Cut Salad",Classic Thali - Monthly,70000000827,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/9a0cc4d9e3e04d628d75c0854340bd24.jpg,https://api.mealawe.com/images/2a896a13c6dc4d47adf0ce14374f5206.jpg,"{'packageName': 'Classic Thali - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
695f6adf5ce6a6559961ae5f,RZ Homely Kitchen,Standard - Monthly,Veg,"3 Chapati, 1 Veg Curry, Cut Salad",Standard - Monthly,70000008494,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/9a025f61d2ee4e28b7a568b0892ff6d3.jpg,https://api.mealawe.com/images/c02a83c0cd654619a8f4d4fe726598c0.jpg,"{'packageName': 'Standard - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6966fb0495660405bfb3364e,Home flavour kitchen,Deluxe - Weekly,NonVeg,"3 Chapati, 1 Chicken Curry, Rice,  Cut Salad",Deluxe - Weekly,70000010581,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/99e936eaeea84065a0b6cac9aa287f8f.jpg,https://api.mealawe.com/images/a4cf86f7ddd041b897d74e4f9516e445.jpg,"{'packageName': 'Deluxe - Weekly', 'sop_ground_truth': {'Chapati': 3, 'Chicken curry': 1, 'Veg curry': 1, 'Rice': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6966fb1f95660405bfb337b8,RZ Homely Kitchen,Deluxe - Biweekly,Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe - Biweekly,70000010592,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/99d3e73c7f594e309cafa83b356371ab.jpg,https://api.mealawe.com/images/466cb8716c2b46f9a85a60e7716e8ba5.jpg,"{'packageName': 'Deluxe - Biweekly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
697827e22af98a6d30afd24b,RZ Homely Kitchen,Comfort Thali - Trial (3 Days),Veg,"1 Veg Curry, Rice, Dal, Cut Salad",Comfort Thali - Trial (3 Days),70000014122,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/99c9406b255a4050b2a0837aac024974.jpg,https://api.mealawe.com/images/ee2818215da34e27af2944dad423d041.jpg,"{'packageName': 'Comfort Thali - Trial (3 Days)', 'sop_ground_truth': {'Veg curry': 1, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6964f8725ce6a6559962b7b0,Home Style Food,14 Day Plan - Flexi,Veg,"3 Chapati/Roti, 2 Veg Curry/Dry, 1 Dal, 1 Steamed Rice, Cut Salad, Sweet",14 Day Plan - Flexi,70000010116,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/99ab65f461aa4cb1adc4c9314bbbb654.jpg,https://api.mealawe.com/images/36ec739655b04378875c7c58eeb1917a.jpg,"{'packageName': '14 Day Plan - Flexi', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 2, 'Dal': 1, 'Steamed': 1, 'Rice': 1, 'Salad': 1, 'Sweet': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
695caf725ce6a65599610728,Pune Cloud Kitchen,Standard - Monthly,NonVeg,"3 Chapati, 1 Non-Veg Curry, Cut Salad with Sweet",Standard - Monthly,70000007410,Extra Sabzi,Everyday Sweet,None,None,1.0,1.0,0.0,0.0,https://api.mealawe.com/images/99a1d1d420844225b82cd6890ac45b5f.jpg,https://api.mealawe.com/images/a716ce6a4e394fea8158c7ea0ad48c34.jpg,"{'packageName': 'Standard - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 2, 'Salad': 1, 'With': 1, 'Sweet': 2}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
695fab8543e1b3559fab407c,Herb & Heal,Deluxe - Monthly,Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe - Monthly,70000008683,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/999fd3fc6c324172b2531343c4af818f.jpg,https://api.mealawe.com/images/0e8035cb41264947b5f154a8f98ce11c.jpg,"{'packageName': 'Deluxe - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
696b918a43e1b3559fad6961,Home flavour kitchen,Deluxe - Weekly,Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe - Weekly,70000011634,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/9997dc7b868f4b1d861995f0a801ff9b.jpg,https://api.mealawe.com/images/376fec5ba07c438ba4786e41e40156c9.jpg,"{'packageName': 'Deluxe - Weekly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
